-2.7880,3.1940,-1.1420,-0.3130,-0.5800,0.3570,0.2810,0.0820,0.1090,-0.8580,4.0000
-3.2850,1.5470,-0.8970,0.9170,0.1270,0.4020,-0.0110,0.5020,-0.5570,-0.7150,10.0000
-3.7490,3.0180,-0.7550,-0.4520,-0.6660,0.2090,0.7410,0.9000,-1.6130,0.1280,6.0000
-3.0860,1.0100,-0.6270,1.5080,0.3380,0.7470,-0.4790,-0.3230,-1.0870,0.6450,2.0000
-4.4030,1.4090,0.5510,1.4960,0.6730,-0.6160,-0.7870,-0.3820,-0.6960,1.1390,1.0000
-2.6910,2.1110,-1.0670,0.1740,-0.6490,0.4310,-0.0170,0.6550,-0.4980,-0.2920,5.0000
-2.5400,2.1440,-1.0240,0.9330,-1.5670,1.0240,0.1880,-0.0470,0.3090,-0.6330,4.0000
-2.8750,0.8680,-0.7280,1.4390,0.3550,0.8460,-0.3780,-0.2330,-1.0720,0.5050,2.0000
-3.8940,0.1170,-0.4070,1.9730,0.0430,1.8910,0.4110,-0.0950,-0.4360,-1.0150,0.0000
-4.7170,0.8290,0.8530,1.9800,-0.5460,0.6880,-0.4340,-0.4240,-0.6360,1.2450,9.0000
-3.5810,1.1880,-0.9580,0.1890,-0.0770,0.4510,0.0490,0.4490,-0.6760,0.9190,3.0000
-4.1220,3.1770,0.5290,-0.1760,-1.3070,0.1320,-0.2790,1.3530,0.4580,-0.0090,7.0000
-3.4850,-0.8600,0.5820,1.5010,0.5780,1.4800,-0.6630,-0.6020,-0.3180,0.5750,0.0000
-3.3300,1.5290,-0.5520,2.0230,-0.8450,0.0160,0.0490,0.5120,0.3960,0.3860,8.0000
-4.0940,3.5860,-0.8450,-0.0260,-0.5380,0.9640,0.6660,0.6470,-0.4120,-0.4770,8.0000
-4.0710,2.7540,-0.2320,-0.2620,0.3560,0.6940,0.3810,0.5000,-0.7210,-0.8590,8.0000
-3.8570,2.1330,-0.5800,0.9960,0.5020,0.6500,-0.2830,-0.4680,-0.9830,0.6130,8.0000
-1.4950,0.1170,-1.1340,-0.2490,-0.3700,1.2860,0.3480,0.8540,0.3130,-0.3760,1.0000
-3.8620,2.1090,-0.6500,0.9900,0.7240,0.6410,-0.2930,-0.5190,-1.0550,0.6530,8.0000
-2.6710,3.1550,-0.5140,0.1330,-0.9640,0.2340,-0.0710,1.1920,0.2540,-0.4710,4.0000
-2.3460,1.6040,-0.2830,0.3930,-0.4160,0.2680,-0.4630,0.3870,0.2530,-0.5040,5.0000
-4.0490,4.0390,-0.5580,0.0640,-1.6760,1.0240,0.0470,1.0240,-0.0910,-0.2830,7.0000
-3.9660,2.0030,0.3910,1.0340,0.6590,-0.1910,-0.4480,-0.3970,-0.7690,0.9690,1.0000
-3.0340,0.4520,-0.9460,0.9310,0.1280,1.5140,0.1420,0.9320,-0.1040,-0.9740,1.0000
-4.1880,3.2290,-0.4560,1.0770,-1.3850,-0.1040,0.4590,0.5580,0.7010,-0.3200,7.0000
-4.2670,3.0100,0.1720,0.0280,-0.8270,0.5320,0.0990,0.3260,0.3400,0.6960,8.0000
-3.8180,3.1590,-0.2980,-0.0580,-0.3480,0.1940,0.5930,0.2110,0.5310,-0.0140,8.0000
-3.6610,0.3000,0.5300,1.8160,0.3330,0.4440,-0.8580,-0.7320,-0.8090,0.9950,0.0000
-3.8940,2.9100,-0.9680,-0.6710,-0.1310,0.5190,0.5910,0.7080,-1.5150,0.1210,6.0000
-1.3580,0.1360,-1.0820,-0.1480,-0.6090,1.4640,0.1440,1.1490,0.4810,0.1190,1.0000
-3.2080,-0.6080,-0.5160,1.0980,1.5290,1.0690,0.1860,-0.9470,-0.2480,-0.0590,0.0000
-3.5930,0.2900,-0.7820,1.7070,-0.1750,1.6620,-0.1370,0.4930,-0.4920,-0.9260,0.0000
-1.8160,0.4580,-0.9470,-0.3410,0.0850,0.7500,0.1440,0.4620,-0.2400,-0.2660,2.0000
-3.4410,1.9750,-0.3950,1.0240,-0.0520,-0.1670,-0.4450,0.1680,-0.6840,1.0400,2.0000
-2.7620,1.5100,-0.1450,1.1570,-0.2560,0.0410,-0.6470,-0.3240,-0.1280,0.8060,2.0000
-3.5000,0.0680,0.5330,1.8760,0.3630,0.5420,-0.9820,-0.6710,-1.0060,1.1010,0.0000
-3.0340,0.6940,-1.0070,1.4530,0.1550,1.4800,0.1790,1.0050,-0.5400,-0.5630,1.0000
-4.2100,3.2890,-0.1060,-1.2470,-0.6830,0.5390,0.5790,0.8320,-0.0350,-0.7640,7.0000
-2.9570,0.5960,-0.7560,0.8900,0.5800,0.8360,0.5430,0.0360,-0.2320,-0.5790,1.0000
-3.5650,1.3630,0.9580,1.9760,-1.2680,0.0910,-1.3630,0.7200,0.7380,1.1450,7.0000
-4.6830,0.7730,0.8880,2.3020,-0.5620,0.3950,-0.4010,-0.2890,-0.8390,1.1650,9.0000
-2.5610,2.1910,-0.9550,0.2140,-0.8410,0.3860,-0.0830,0.7400,-0.6120,-0.1960,5.0000
-3.0240,3.2600,0.3500,-0.5770,-1.1830,0.8720,0.5560,0.7620,0.3950,-0.6650,6.0000
-1.3840,-0.3210,-2.2660,0.9370,-0.2890,2.2900,0.4630,1.0960,-1.4360,-0.7010,0.0000
-2.7060,2.0700,-0.6910,0.3100,-0.7450,0.2660,-0.4130,0.6020,0.3600,-0.7130,4.0000
-4.1490,1.1290,-0.0080,1.2150,0.3900,-0.4740,-0.4000,-0.3430,-0.3440,0.8860,2.0000
-4.4690,4.3480,-1.7400,-0.8860,0.4470,0.8830,0.3740,0.5770,-0.9080,-0.0890,7.0000
-4.0450,2.1930,0.2000,-0.7450,0.2150,0.3870,0.6250,1.4770,-1.2070,-0.2700,8.0000
-3.4620,2.6480,-0.4470,-0.0000,-0.4160,0.7670,0.5690,-0.0720,-0.0800,-0.7980,6.0000
-3.1410,1.8730,-1.1310,0.9410,-0.7590,1.2240,-0.3540,0.0160,-0.2180,-0.5680,4.0000
-3.7250,1.9040,-0.7370,0.4330,-0.3690,1.0470,0.1200,0.4250,-0.6780,-0.3910,10.0000
-3.9170,3.4960,0.4090,-0.5310,-1.1500,0.0170,0.6050,0.9770,-0.3280,0.4470,7.0000
-3.7760,1.7520,0.9200,0.7220,-1.1640,0.7740,-0.0100,0.6570,0.2480,1.0550,8.0000
-5.1580,2.4880,1.0640,-0.3430,0.3520,0.1800,-0.0500,0.8170,-1.3080,-0.2490,9.0000
-3.6340,3.5890,-1.0750,-0.7090,0.0580,1.0510,0.8780,0.6270,-0.1110,-0.4370,7.0000
-2.3850,1.0100,-0.7540,0.3700,0.7850,0.4710,0.4150,0.3180,-0.7970,-0.6790,2.0000
-3.2320,1.5510,-0.8320,1.6740,-0.0420,0.2960,-0.5530,-0.4430,-0.4130,0.9600,2.0000
-3.9750,3.0660,-0.5060,-0.8270,-0.4780,0.4340,0.3560,0.9390,-1.3090,0.2040,6.0000
-1.9260,0.6890,-1.4330,0.7160,-0.5880,0.2690,-0.0440,0.7160,-0.2450,-0.2850,2.0000
-3.0650,1.7810,-0.9150,0.6980,0.1750,0.6620,-0.0860,-0.3610,-0.7740,0.9510,5.0000
-3.6390,0.4180,-0.6700,1.7790,-0.1680,1.6270,-0.3880,0.5290,-0.8740,-0.8140,0.0000
-1.8950,-0.0120,-0.9700,-0.1520,-0.1610,1.5090,0.4870,0.8090,0.0440,-0.2640,1.0000
-4.2080,2.4470,0.0490,1.3310,-2.0880,0.5850,-0.0500,0.8200,0.6060,-0.3020,7.0000
-3.0920,3.0140,-0.3070,-0.0160,-0.9560,0.1950,-0.2270,0.3670,0.9580,-0.0920,6.0000
-3.3380,3.0330,-1.1890,-0.2690,-0.3640,0.5440,0.4910,0.1480,0.3650,-0.9310,6.0000
-2.4150,2.5170,-0.2850,0.0850,-0.9020,0.2830,0.3020,0.2470,-1.2070,0.3710,5.0000
-4.9470,4.6370,-0.4440,-0.9530,-0.1190,-0.2490,0.5940,0.2700,-0.7830,0.2650,9.0000
-3.5480,1.6110,-0.8500,0.3740,0.1680,0.3180,0.4630,0.8630,-1.1310,-0.3340,10.0000
-3.5720,0.2280,0.5200,1.7910,0.3820,0.5730,-0.9610,-0.7400,-0.9360,1.0070,0.0000
-2.3910,-0.3470,-1.4740,0.8430,0.0890,2.0210,0.4170,0.5020,-0.8600,-0.9780,0.0000
-3.5860,-0.3800,-0.3590,1.3070,1.5870,0.9900,0.1800,-0.8310,-0.4710,0.1980,0.0000
-4.3940,1.1620,0.1570,0.6080,-0.4090,1.3520,-0.2430,0.7580,0.4470,0.0960,9.0000
-4.4030,3.6020,-0.9450,-0.9340,0.0410,0.4090,1.0030,0.4700,-0.4770,-0.6210,7.0000
-3.4320,2.2350,-0.7530,0.3610,0.4350,0.4250,-0.1930,0.0120,-1.1660,0.7940,10.0000
-2.4530,-0.3200,-1.3680,1.0400,0.1740,1.9850,0.1580,0.5900,-1.3180,-0.5870,0.0000
-3.1900,3.1010,-1.6590,-0.1820,-0.4360,0.8280,0.2720,0.5020,-0.8570,-0.5160,6.0000
-4.8360,3.8710,-0.6840,0.1820,0.3490,-0.1760,0.3170,0.0590,-0.0240,-1.1300,9.0000
-2.5630,2.8290,-0.2830,-0.3680,-1.5930,0.4080,0.1210,0.9330,-0.9460,-0.3560,4.0000
-2.8550,1.5870,-0.0300,0.2020,0.1650,0.4450,0.2070,-0.0670,-0.0130,-0.7120,5.0000
-2.6700,2.6960,-0.2310,-0.0280,-1.0140,0.4860,-0.1370,0.4480,0.2850,-0.4820,4.0000
-3.2390,3.0830,-1.4270,-0.2020,-0.2820,1.4210,0.5760,0.0680,-0.9140,0.1470,6.0000
-2.9450,1.7240,-0.3120,-0.2390,-0.4470,1.3600,0.0140,-0.1020,0.0210,-0.5640,10.0000
-3.8710,1.6940,-0.6060,1.4280,0.0440,0.8440,-0.0130,0.1260,-1.2180,-0.5530,1.0000
-1.8850,2.2140,-0.6730,0.1470,-0.1480,-0.4000,0.2520,-0.0980,-0.8740,0.2450,3.0000
-3.1410,3.3140,-0.9960,-0.3940,-0.1900,-0.3120,0.1370,0.6310,0.5470,-0.2470,6.0000
-3.2780,0.3240,1.0470,1.1520,0.7250,0.1680,-0.8390,-0.3810,-0.6870,0.0130,1.0000
-4.4770,0.2460,1.0870,1.1080,0.6820,1.0570,0.4240,-0.2640,-1.1950,-0.5200,0.0000
-3.7310,1.9270,-0.7050,0.4530,-0.3720,1.1490,0.0460,0.3230,-0.6270,-0.3310,10.0000
-1.6740,1.7110,-1.0400,1.1360,-0.8690,1.0360,-0.1570,0.9460,-0.3610,0.0200,3.0000
-1.4250,0.2560,-1.1300,-0.2840,-0.3940,1.2530,0.3060,0.8930,0.2720,-0.3780,1.0000
-1.3720,-0.0300,-1.0030,-0.3880,-0.4710,1.1410,0.6540,0.8230,0.5580,0.0430,1.0000
-2.9420,2.6420,-1.2170,0.3840,-0.9940,1.4670,0.1340,-0.4580,-0.4650,0.6460,4.0000
-4.0660,1.0500,-0.0490,0.4580,-0.3570,1.3310,-0.1290,0.8480,0.5090,0.3170,9.0000
-2.9220,1.5160,-0.0020,-0.3530,-0.4640,1.1840,0.3830,-0.1750,-0.3460,-0.0330,10.0000
-3.4000,3.4410,-1.8050,0.8140,-0.1620,1.4450,-0.1100,-0.4990,-1.2010,-0.0460,6.0000
-1.9760,0.3890,-0.9470,-0.2500,-0.0650,0.9490,0.1270,0.4780,-0.3230,-0.3450,2.0000
-3.5450,1.9260,-0.5120,1.7320,-1.1090,1.0060,0.0210,0.8200,0.7310,-0.6390,8.0000
-3.0970,1.3850,-0.1730,1.3920,-0.6130,-0.1430,-0.0140,-0.5650,-0.0650,1.1290,2.0000
-1.2200,0.8310,-1.6740,0.9400,-0.4250,1.4630,-0.0630,1.1350,-0.4220,0.0600,2.0000
-3.1370,0.0770,-1.1570,1.5890,0.2040,1.8980,0.1700,0.6760,-1.0330,-0.6350,0.0000
-2.0520,1.4830,-0.4880,0.0410,-0.1310,0.2730,-0.1120,-0.0640,0.3070,-0.8000,3.0000
-2.5650,1.8710,-0.2690,0.1870,-0.6560,0.2670,-0.3280,0.1840,0.3480,-0.5110,4.0000
-3.6220,1.1110,-0.9720,0.3990,-0.4020,0.5270,0.2710,0.3730,-0.7160,0.9430,3.0000
-3.9520,2.4890,0.2870,0.0120,0.1410,0.8920,-0.0870,0.6130,-0.6850,-0.6230,8.0000
-1.5770,0.9070,-0.2910,0.0070,-0.2560,-0.2330,0.1870,-0.0520,-0.6270,0.2380,3.0000
-1.9540,1.5950,-1.5930,0.3700,-0.1360,0.0220,0.0340,0.3210,-0.1900,-0.4910,3.0000
-5.1430,2.0510,1.2160,1.8980,-0.5550,-0.4660,-0.8420,0.0110,0.4610,0.1930,0.0000
-3.4820,2.5240,-0.4330,1.0480,-1.9950,0.9020,0.3220,0.4500,0.3770,-0.3660,6.0000
-3.4260,0.5840,-0.4690,1.7760,0.5660,1.6860,0.0700,0.0810,-1.4830,-0.1410,1.0000
-4.5440,1.6720,0.6430,1.2810,0.5040,-0.8030,-0.7090,-0.2290,-0.5460,1.0580,1.0000
-2.0580,-0.6100,-1.4970,0.6960,0.0720,1.8020,0.6260,1.3030,-0.1920,-0.5380,0.0000
-4.8270,3.3910,-0.0990,0.5990,-0.7230,0.7410,0.0890,-0.2140,0.5180,-0.0740,9.0000
-3.4980,1.6690,0.0760,1.5300,0.3800,-0.1350,-0.8140,-0.2080,-0.3070,1.0530,1.0000
-2.8820,2.1650,-0.5890,0.1730,-1.1650,0.0140,0.5710,0.5020,-0.0930,-0.6160,4.0000
-3.6650,0.3370,-0.6410,1.7910,-0.1940,1.6860,-0.3590,0.5700,-0.6760,-0.8410,0.0000
-4.0790,2.6630,-0.0480,-0.3150,0.2340,0.8610,0.3350,0.4350,-0.5460,-0.9280,8.0000
-4.2220,3.8860,0.0160,-0.1440,-1.1320,-0.0530,0.5190,1.0240,0.0750,-0.2260,7.0000
-3.0020,2.9440,-1.3790,-0.1880,-0.1310,0.9570,0.3460,-0.3920,-0.7110,0.6170,4.0000
-2.5110,1.5110,-0.5550,0.2260,-0.7350,0.6310,-0.0060,0.5200,-0.1380,-0.6510,5.0000
-3.1620,-1.1370,0.3000,1.4400,0.6880,1.6450,-0.4470,-0.5180,-0.5200,0.6410,0.0000
-3.4940,1.2070,-0.6070,0.2420,-0.4300,0.1310,0.2360,0.5450,-0.5930,0.6780,3.0000
-5.1250,2.0770,1.2830,2.0030,-0.7340,-0.5130,-0.5570,0.0550,0.2950,0.2690,0.0000
-2.2270,1.9930,-0.1560,1.5540,-1.1900,0.3320,-0.5480,1.3620,-0.0130,0.3690,4.0000
-2.9110,1.9280,-1.1310,0.8990,-0.9110,1.1110,-0.2080,-0.0470,-0.0290,-0.5390,4.0000
-4.3410,3.5140,-0.4530,-1.0470,-0.4690,0.5100,0.6180,0.8010,-0.3990,-0.7770,7.0000
-4.7110,1.1660,1.2440,1.7460,0.3110,-0.3050,-0.6910,-0.1370,-0.2880,1.0230,0.0000
-2.4440,2.5290,-0.4870,-0.8140,-0.1510,1.2850,0.0770,-0.0640,0.2870,-0.6380,5.0000
-2.0430,1.9500,-0.4350,1.3410,-1.0490,0.5580,-0.2370,1.2370,-0.2830,0.3060,5.0000
-3.7770,2.0640,-0.9830,0.8460,-0.3730,0.9600,-0.0400,1.3310,0.2470,-1.0900,8.0000
-3.3410,1.7140,-0.7730,0.7710,-0.9760,0.6250,0.0780,-0.4380,-0.0840,0.6070,3.0000
-4.6500,2.4550,0.0130,0.6810,-0.8000,1.4340,0.1260,0.0360,0.3820,0.2780,9.0000
-3.4070,1.8210,-0.6750,0.7650,0.2560,0.4690,-0.0900,0.3220,-0.3870,-0.9680,10.0000
-3.9900,2.0080,0.5030,0.8450,0.7740,-0.1140,-0.6410,-0.2820,-0.7340,0.8770,1.0000
-2.6650,0.7720,-1.0090,1.3070,0.2870,0.8550,-0.4660,-0.1900,-0.7210,0.4070,2.0000
-2.4630,-0.1970,-1.2640,1.1500,0.2340,1.8330,0.0660,0.7380,-1.3820,-0.4980,0.0000
-0.9610,0.5140,-1.9510,0.3640,-0.6800,1.8950,0.0470,1.5390,-0.6300,0.0940,1.0000
-2.9520,0.7770,-0.7400,1.3110,0.4240,0.8530,-0.3190,-0.0820,-1.4560,0.6160,2.0000
-4.3950,1.8640,0.5030,1.7180,0.2410,-0.8170,-0.6720,-0.6870,-0.4490,1.3960,1.0000
-4.6870,0.4060,0.8890,1.4640,1.6180,1.0210,-0.1210,-0.3980,-0.3070,0.2930,0.0000
-2.6000,1.2190,-1.3150,0.5890,0.3110,0.3640,0.4510,0.3500,-0.5560,-0.3140,2.0000
-1.6720,0.3280,-0.8330,-0.5770,-0.3630,0.8400,0.1800,0.6820,-0.1240,-0.1090,2.0000
-2.7970,2.7060,-1.9360,0.1470,-0.9210,1.2400,-0.0820,-0.0060,-0.2140,-0.0640,4.0000
-2.0810,1.0500,-1.7780,0.4110,-0.5180,1.4600,-0.5760,0.7350,-0.8660,-0.1720,2.0000
-2.9020,2.7960,-1.1990,0.2340,-0.8210,1.2570,0.2630,-0.0750,-1.1030,0.4170,4.0000
-2.4890,1.7730,-0.1800,-0.1520,-0.3530,0.1330,-0.1860,0.2070,0.7880,-0.2850,5.0000
-3.0250,2.7110,-0.1470,-0.0340,-1.3400,0.0490,0.3640,1.0990,-1.0200,-0.6520,6.0000
-0.9410,0.5390,-2.0200,0.3140,-0.6790,1.8970,0.0280,1.5040,-0.6320,0.1110,1.0000
-3.3390,1.0040,-0.7470,1.5050,-0.0680,1.0070,-0.0170,0.3770,-0.7750,-0.8990,1.0000
-3.0740,3.0620,-1.4700,-0.3790,0.2330,0.7890,-0.0990,-0.1350,-0.3950,0.5720,4.0000
-2.9610,0.7660,-0.8000,0.9620,0.6580,1.0120,0.3470,-0.0150,-0.4250,-0.7460,1.0000
-4.1390,3.3630,-1.4640,0.4590,-0.0660,1.0450,-0.1460,0.1720,-0.1240,-0.8640,8.0000
-3.5940,-0.1370,-0.0280,1.0180,1.0690,0.7230,0.6950,-0.9820,-1.4330,0.2490,0.0000
-3.6990,-0.2510,0.2680,1.5850,0.8500,1.3810,-0.8670,-0.7100,-0.1900,0.5670,0.0000
-2.9730,3.5570,-0.3960,-0.7190,-0.6690,0.9230,0.2930,1.0090,0.1400,-1.0980,6.0000
-2.9710,0.4630,-0.1950,0.3230,-0.6250,0.9410,-0.3270,0.7800,0.5520,0.4360,10.0000
-5.0400,5.0740,-1.7210,-0.2640,0.2790,0.1760,0.0030,-0.6090,-0.1770,0.4220,9.0000
-3.1890,2.6200,-0.8330,0.4500,0.0090,0.4440,-0.3480,0.1260,-0.6140,0.0810,10.0000
-2.5590,2.3000,0.4080,-0.0010,-1.0770,0.1250,-0.2540,0.9750,0.0700,-0.4700,4.0000
-4.3160,1.1470,0.0880,0.5930,-0.3140,1.3160,-0.2550,0.7610,0.4920,0.1330,9.0000
-2.1200,0.8940,-1.5760,0.1470,-0.7070,1.5590,-0.5790,0.6760,-0.8090,-0.0490,2.0000
-2.3350,2.8960,-0.2950,-0.4200,-0.6450,0.3510,0.1200,0.4470,-1.1260,0.1100,5.0000
-3.0890,2.3390,-0.9730,0.4630,-1.1690,0.5430,0.5980,-0.4500,-0.0800,-0.0390,5.0000
-3.4590,2.0860,-0.5950,0.9370,-1.8410,0.6000,0.4570,0.4000,0.4730,-0.2110,6.0000
-2.7040,0.9170,0.2670,0.3140,-0.7560,0.8180,-0.1140,0.6730,0.2610,0.0560,10.0000
-3.4170,1.9840,-1.1480,0.2340,-0.7780,0.4110,0.4940,0.1300,-0.7040,0.7640,5.0000
-2.2740,1.6530,-0.2260,1.8570,-0.9710,0.3270,-0.6050,1.1210,0.1210,0.2910,4.0000
-3.9410,2.3050,0.1240,1.7710,-1.8150,0.5930,-0.4350,0.9920,0.5750,-0.3010,7.0000
-3.6350,2.2500,-0.3940,1.0120,-1.6930,0.1170,0.6650,0.2810,0.3430,-0.0030,6.0000
-2.9460,1.6490,-1.1670,0.7880,-0.9090,1.3000,-0.5620,0.9020,-0.0700,-0.8420,10.0000
-2.8870,2.1310,-0.8300,0.6820,-1.5570,0.8180,0.4480,-0.3820,0.2070,-0.4020,5.0000
-3.9890,3.5820,-1.1000,0.3740,-0.1200,0.2910,0.6630,0.9600,0.0230,-0.4770,8.0000
-4.0480,3.7530,-1.1500,-0.2090,-0.5300,0.8710,0.4450,0.7160,-0.1310,0.1390,7.0000
-1.4170,-0.3190,-2.2540,1.0720,-0.2210,2.2680,0.4300,0.9230,-1.4860,-0.6980,0.0000
-1.9780,1.5420,-1.4870,-0.0960,-0.0250,0.3200,-0.0630,0.0970,-0.0730,-0.3810,3.0000
-3.0500,3.0550,-1.5980,-0.1200,0.1440,0.7570,0.1190,-0.3970,-0.3960,0.4770,4.0000
-2.0270,2.1570,-0.2970,-0.2110,-0.2660,0.0860,-0.1760,-0.1790,-0.2830,0.2920,3.0000
-2.9280,2.8300,-1.3610,0.3230,-0.7390,1.4310,0.0020,-0.1720,-0.9390,0.6070,4.0000
-2.9730,0.0360,-1.2730,1.5190,0.1950,1.9800,0.1310,0.8320,-1.1570,-0.5470,0.0000
-2.7580,2.0670,-0.3100,-0.5430,-0.6870,0.0910,0.8810,0.1720,-0.4540,-0.0930,4.0000
-3.4460,2.4400,-0.3700,0.9260,0.1940,0.1410,-0.0980,-0.5570,-0.8890,0.9850,10.0000
-4.1290,2.6860,0.3080,-0.1250,0.1170,0.3930,0.1990,0.3080,-0.4780,-0.9090,8.0000
-4.1720,3.0700,-0.7810,0.5160,-0.6270,1.0060,0.5310,0.4410,-0.1020,-0.4560,8.0000
-3.0820,1.6330,-0.1180,-0.1470,-0.4840,1.1760,-0.0860,-0.0720,0.0860,-0.5640,10.0000
-3.0000,0.0420,-1.2380,1.5290,0.1870,2.0280,0.1040,0.7590,-1.1800,-0.6340,0.0000
-2.4310,1.8730,0.2080,0.1230,-0.6340,0.1780,0.0400,0.6120,0.4460,-0.5620,5.0000
-1.7070,1.6520,-1.0120,-0.6220,-0.2930,0.2790,-0.2760,0.4770,0.0500,-0.2000,3.0000
-3.0910,0.9350,-0.5740,1.3600,0.4160,0.7640,-0.4800,-0.1440,-1.2950,0.6960,2.0000
-3.6240,0.3050,-0.7080,1.7580,-0.1940,1.6750,-0.2730,0.5610,-0.5770,-0.8430,0.0000
-3.2910,2.3240,-0.6790,0.2850,0.4410,0.5570,-0.2270,0.1150,-1.0460,0.6970,10.0000
-3.0480,2.8170,-0.7030,-0.3960,-0.6390,0.9200,0.6740,0.6860,-0.6110,-0.0530,6.0000
-3.0150,2.2320,-0.8990,0.5740,-1.3310,0.5460,0.6100,-0.4520,0.0350,-0.1560,5.0000
-2.3210,1.3030,0.3200,-0.0850,-0.2780,0.0010,-0.0940,-0.2830,0.8520,0.0220,5.0000
-4.0700,2.2540,-0.2800,-0.7220,0.6960,0.6830,0.2430,0.6890,-1.4500,0.1900,8.0000
-2.6850,1.9710,-0.8570,0.0330,-0.6380,0.4840,0.1430,0.1590,-0.2180,-0.3430,5.0000
-3.8620,1.8010,-0.7170,1.1330,-0.2300,0.9220,-0.2230,1.2640,0.1940,-0.9350,8.0000
